PrandtlRib22 airfoil
1.000000000 0.005282716
0.960910000 0.008015823
0.948330000 0.009021348
0.935710000 0.010165507
0.923070000 0.011426278
0.897780000 0.014096029
0.885150000 0.015485222
0.847280000 0.019978984
0.822060000 0.023022135
0.809440000 0.024539575
0.796830000 0.026042715
0.784220000 0.027533714
0.771600000 0.029014513
0.733740000 0.033384639
0.721120000 0.034814591
0.695870000 0.037635194
0.683250000 0.039023136
0.670630000 0.040396474
0.658010000 0.041753567
0.620170000 0.045695446
0.607560000 0.046959918
0.594950000 0.048200917
0.569750000 0.050593630
0.557150000 0.051737769
0.544550000 0.052848940
0.506780000 0.055913518
0.494200000 0.056836953
0.481620000 0.057712142
0.469040000 0.058528347
0.431320000 0.060622873
0.406200000 0.061718869
0.381080000 0.062530491
0.368530000 0.062821542
0.355990000 0.063036053
0.343460000 0.063192369
0.330930000 0.063283040
0.293420000 0.062979940
0.268480000 0.062356310
0.256040000 0.061901202
0.243620000 0.061358348
0.231220000 0.060709082
0.218850000 0.059966558
0.206520000 0.059108512
0.157620000 0.054453548
0.145540000 0.052936879
0.133550000 0.051272076
0.121660000 0.049424350
0.098250000 0.045160266
0.075560000 0.040005678
0.064600000 0.037059862
0.034520000 0.026561218
0.026190000 0.022839681
0.019250000 0.019181363
0.013840000 0.015684355
0.006810000 0.009986849
0.004600000 0.007816053
0.001740000 0.004466504
0.000280000 0.001446748
0.000020000 0.000288757
0.000000000 0.000000000
0.000020000 -0.000300860
0.000280000 -0.001623665
0.001740000 -0.004959270
0.004600000 -0.008065659
0.006810000 -0.009866015
0.013840000 -0.014171401
0.019250000 -0.016765865
0.026190000 -0.019588003
0.034520000 -0.022419423
0.064600000 -0.029463702
0.075560000 -0.031330503
0.098250000 -0.034365301
0.121660000 -0.036651567
0.133550000 -0.037561763
0.145540000 -0.038337718
0.157620000 -0.038991018
0.206520000 -0.040558520
0.218850000 -0.040733377
0.231220000 -0.040835958
0.243620000 -0.040877823
0.256040000 -0.040856006
0.268480000 -0.040776080
0.293420000 -0.040460544
0.330930000 -0.039661838
0.343460000 -0.039316605
0.355990000 -0.038942819
0.368530000 -0.038532116
0.381080000 -0.038090499
0.406200000 -0.037118662
0.431320000 -0.036042617
0.469040000 -0.034264368
0.481620000 -0.033628207
0.494200000 -0.032972144
0.506780000 -0.032297702
0.544550000 -0.030182974
0.557150000 -0.029447710
0.569750000 -0.028701177
0.594950000 -0.027174041
0.607560000 -0.026393704
0.620170000 -0.025609178
0.658010000 -0.023198336
0.670630000 -0.022379540
0.683250000 -0.021557941
0.695870000 -0.020733240
0.721120000 -0.019073929
0.733740000 -0.018239612
0.771600000 -0.015722102
0.784220000 -0.014877562
0.796830000 -0.014029315
0.809440000 -0.013181955
0.822060000 -0.012330049
0.847280000 -0.010446477
0.885150000 -0.007308923
0.897780000 -0.006207254
0.923070000 -0.003817470
0.935710000 -0.002539988
0.948330000 -0.001248981
0.960910000 0.000036270
1.000000000 0.005282716
