PrandtlRib25 airfoil
1.000000000 0.003755144
0.960910000 0.006770549
0.948330000 0.007814232
0.935710000 0.008957005
0.923070000 0.010180852
0.897780000 0.012727353
0.885150000 0.014036814
0.847280000 0.018169323
0.822060000 0.020944757
0.809440000 0.022323050
0.796830000 0.023688477
0.784220000 0.025042476
0.771600000 0.026386342
0.733740000 0.030349759
0.721120000 0.031646394
0.695870000 0.034203463
0.683250000 0.035462090
0.670630000 0.036707650
0.658010000 0.037939044
0.620170000 0.041513630
0.607560000 0.042659945
0.594950000 0.043787278
0.569750000 0.045962420
0.557150000 0.047005180
0.544550000 0.048019293
0.506780000 0.050832345
0.494200000 0.051687969
0.481620000 0.052501428
0.469040000 0.053265564
0.431320000 0.055258582
0.406200000 0.056332579
0.381080000 0.057166994
0.368530000 0.057487695
0.355990000 0.057744035
0.343460000 0.057944913
0.330930000 0.058088693
0.293420000 0.058033293
0.268480000 0.057624207
0.256040000 0.057290801
0.243620000 0.056875565
0.231220000 0.056362721
0.218850000 0.055764372
0.206520000 0.055059008
0.157620000 0.051082366
0.145540000 0.049751253
0.133550000 0.048278051
0.121660000 0.046626233
0.098250000 0.042776844
0.075560000 0.038053786
0.064600000 0.035326575
0.034520000 0.025530812
0.026190000 0.021993121
0.019250000 0.018514242
0.013840000 0.015222903
0.006810000 0.009844566
0.004600000 0.007754035
0.001740000 0.004427669
0.000280000 0.001501165
0.000020000 0.000319172
0.000000000 0.000000000
0.000020000 -0.000327240
0.000280000 -0.001619110
0.001740000 -0.004756180
0.004600000 -0.007920439
0.006810000 -0.009764010
0.013840000 -0.014214267
0.019250000 -0.016903910
0.026190000 -0.019825335
0.034520000 -0.022769616
0.064600000 -0.030262468
0.075560000 -0.032270335
0.098250000 -0.035580201
0.121660000 -0.038111044
0.133550000 -0.039137842
0.145540000 -0.040018479
0.157620000 -0.040774012
0.206520000 -0.042692347
0.218850000 -0.042942251
0.231220000 -0.043113972
0.243620000 -0.043221882
0.256040000 -0.043260671
0.268480000 -0.043237387
0.293420000 -0.043020363
0.330930000 -0.042341225
0.343460000 -0.042027737
0.355990000 -0.041681879
0.368530000 -0.041294744
0.381080000 -0.040873666
0.406200000 -0.039932441
0.431320000 -0.038871745
0.469040000 -0.037089579
0.481620000 -0.036445472
0.494200000 -0.035778096
0.506780000 -0.035088468
0.544550000 -0.032908649
0.557150000 -0.032145140
0.569750000 -0.031367451
0.594950000 -0.029769361
0.607560000 -0.028949136
0.620170000 -0.028122786
0.658010000 -0.025568891
0.670630000 -0.024696360
0.683250000 -0.023818628
0.695870000 -0.022935493
0.721120000 -0.021152619
0.733740000 -0.020253075
0.771600000 -0.017524735
0.784220000 -0.016605041
0.796830000 -0.015679543
0.809440000 -0.014751303
0.822060000 -0.013816699
0.847280000 -0.011814318
0.885150000 -0.008585949
0.897780000 -0.007468169
0.923070000 -0.005108313
0.935710000 -0.003873325
0.948330000 -0.002632654
0.960910000 -0.001402487
1.000000000 0.003755144
