PrandtlRib6 airfoil
1.000000000 0.013429767
0.960910000 0.014657287
0.948330000 0.015459300
0.935710000 0.016610854
0.923070000 0.018068551
0.897780000 0.021395637
0.885150000 0.023210060
0.847280000 0.029630511
0.822060000 0.034101486
0.809440000 0.036361041
0.796830000 0.038598654
0.784220000 0.040820317
0.771600000 0.043031424
0.733740000 0.049570664
0.721120000 0.051711642
0.695870000 0.055937762
0.683250000 0.058015376
0.670630000 0.060070206
0.658010000 0.062097685
0.620170000 0.067998460
0.607560000 0.069893105
0.594950000 0.071740325
0.569750000 0.075293415
0.557150000 0.076978248
0.544550000 0.078607056
0.506780000 0.083013105
0.494200000 0.084298203
0.481620000 0.085502617
0.469040000 0.086596518
0.431320000 0.089232425
0.406200000 0.090445748
0.381080000 0.091135808
0.368530000 0.091268729
0.355990000 0.091260146
0.343460000 0.091178802
0.330930000 0.090986222
0.293420000 0.089362056
0.268480000 0.087594194
0.256040000 0.086490005
0.243620000 0.085266521
0.231220000 0.083889671
0.218850000 0.082378216
0.206520000 0.080705868
0.157620000 0.072433190
0.145540000 0.069926886
0.133550000 0.067240211
0.121660000 0.064347638
0.098250000 0.057871850
0.075560000 0.050415773
0.064600000 0.046304062
0.034520000 0.032056717
0.026190000 0.027354670
0.019250000 0.022739342
0.013840000 0.018145431
0.006810000 0.010745691
0.004600000 0.008146813
0.001740000 0.004673622
0.000280000 0.001156521
0.000020000 0.000126548
0.000000000 0.000000000
0.000020000 -0.000160165
0.000280000 -0.001647958
0.001740000 -0.006042417
0.004600000 -0.008840164
0.006810000 -0.010410041
0.013840000 -0.013942780
0.019250000 -0.016029626
0.026190000 -0.018322231
0.034520000 -0.020551731
0.064600000 -0.025203618
0.075560000 -0.026318065
0.098250000 -0.027885836
0.121660000 -0.028867685
0.133550000 -0.029156008
0.145540000 -0.029373662
0.157620000 -0.029481715
0.206520000 -0.029178111
0.218850000 -0.028952714
0.231220000 -0.028686551
0.243620000 -0.028376175
0.256040000 -0.028031128
0.268480000 -0.027649112
0.293420000 -0.026808177
0.330930000 -0.025371772
0.343460000 -0.024857237
0.355990000 -0.024334497
0.368530000 -0.023798100
0.381080000 -0.023246942
0.406200000 -0.022111838
0.431320000 -0.020953936
0.469040000 -0.019196579
0.481620000 -0.018602798
0.494200000 -0.018007067
0.506780000 -0.017413616
0.544550000 -0.015646038
0.557150000 -0.015061415
0.569750000 -0.014481047
0.594950000 -0.013332336
0.607560000 -0.012764732
0.620170000 -0.012203273
0.658010000 -0.010555378
0.670630000 -0.010023167
0.683250000 -0.009500948
0.695870000 -0.008987888
0.721120000 -0.007987579
0.733740000 -0.007501145
0.771600000 -0.006108062
0.784220000 -0.005664339
0.796830000 -0.005228097
0.809440000 -0.004812097
0.822060000 -0.004401248
0.847280000 -0.003151324
0.885150000 -0.000498119
0.897780000 0.000517628
0.923070000 0.003067028
0.935710000 0.004571146
0.948330000 0.006130608
0.960910000 0.007709638
1.000000000 0.013429767
