PrandtlRib17 airfoil
1.000000000 0.007828670
0.960910000 0.010091281
0.948330000 0.011033208
0.935710000 0.012179678
0.923070000 0.013501989
0.897780000 0.016377157
0.885150000 0.017899234
0.847280000 0.022995086
0.822060000 0.026484432
0.809440000 0.028233783
0.796830000 0.029966446
0.784220000 0.031685778
0.771600000 0.033394797
0.733740000 0.038442772
0.721120000 0.040094919
0.695870000 0.043354747
0.683250000 0.044958211
0.670630000 0.046544516
0.658010000 0.048111104
0.620170000 0.052665137
0.607560000 0.054126539
0.594950000 0.055556982
0.569750000 0.058312313
0.557150000 0.059625419
0.544550000 0.060898351
0.506780000 0.064382139
0.494200000 0.065418594
0.481620000 0.066396665
0.469040000 0.067299650
0.431320000 0.069563358
0.406200000 0.070696019
0.381080000 0.071469653
0.368530000 0.071711288
0.355990000 0.071856082
0.343460000 0.071938129
0.330930000 0.071940285
0.293420000 0.071224351
0.268480000 0.070243149
0.256040000 0.069585203
0.243620000 0.068829652
0.231220000 0.067953016
0.218850000 0.066970201
0.206520000 0.065857686
0.157620000 0.060072186
0.145540000 0.058246256
0.133550000 0.056262118
0.121660000 0.054087877
0.098250000 0.049132636
0.075560000 0.043258833
0.064600000 0.039948675
0.034520000 0.028278562
0.026190000 0.024250615
0.019250000 0.020293231
0.013840000 0.016453441
0.006810000 0.010223987
0.004600000 0.007919415
0.001740000 0.004531228
0.000280000 0.001356052
0.000020000 0.000238067
0.000000000 0.000000000
0.000020000 -0.000256893
0.000280000 -0.001631256
0.001740000 -0.005297754
0.004600000 -0.008307692
0.006810000 -0.010036023
0.013840000 -0.014099957
0.019250000 -0.016535791
0.026190000 -0.019192449
0.034520000 -0.021835770
0.064600000 -0.028132426
0.075560000 -0.029764116
0.098250000 -0.032340468
0.121660000 -0.034219104
0.133550000 -0.034934965
0.145540000 -0.035536451
0.157620000 -0.036019361
0.206520000 -0.037002142
0.218850000 -0.037051920
0.231220000 -0.037039268
0.243620000 -0.036971058
0.256040000 -0.036848232
0.268480000 -0.036673903
0.293420000 -0.036194179
0.330930000 -0.035196193
0.343460000 -0.034798053
0.355990000 -0.034377718
0.368530000 -0.033927736
0.381080000 -0.033451887
0.406200000 -0.032429029
0.431320000 -0.031327404
0.469040000 -0.029555684
0.481620000 -0.028932767
0.494200000 -0.028295558
0.506780000 -0.027646425
0.544550000 -0.025640181
0.557150000 -0.024951993
0.569750000 -0.024257386
0.594950000 -0.022848508
0.607560000 -0.022134650
0.620170000 -0.021419833
0.658010000 -0.019247412
0.670630000 -0.018518174
0.683250000 -0.017790131
0.695870000 -0.017062817
0.721120000 -0.015609444
0.733740000 -0.014883841
0.771600000 -0.012717715
0.784220000 -0.011998430
0.796830000 -0.011278934
0.809440000 -0.010566374
0.822060000 -0.009852299
0.847280000 -0.008166742
0.885150000 -0.005180547
0.897780000 -0.004105728
0.923070000 -0.001666064
0.935710000 -0.000317759
0.948330000 0.001057140
0.960910000 0.002434197
1.000000000 0.007828670
