PrandtlRib15 airfoil
1.000000000 0.008847051
0.960910000 0.010921464
0.948330000 0.011837952
0.935710000 0.012985347
0.923070000 0.014332273
0.897780000 0.017289608
0.885150000 0.018864839
0.847280000 0.024201527
0.822060000 0.027869351
0.809440000 0.029711466
0.796830000 0.031535939
0.784220000 0.033346603
0.771600000 0.035146911
0.733740000 0.040466025
0.721120000 0.042207051
0.695870000 0.045642568
0.683250000 0.047332241
0.670630000 0.049003732
0.658010000 0.050654118
0.620170000 0.055453014
0.607560000 0.056993187
0.594950000 0.058499408
0.569750000 0.061399786
0.557150000 0.062780479
0.544550000 0.064118116
0.506780000 0.067769587
0.494200000 0.068851250
0.481620000 0.069870475
0.469040000 0.070808172
0.431320000 0.073139552
0.406200000 0.074286878
0.381080000 0.075045317
0.368530000 0.075267187
0.355990000 0.075384093
0.343460000 0.075436434
0.330930000 0.075403182
0.293420000 0.074522116
0.268480000 0.073397884
0.256040000 0.072658803
0.243620000 0.071818174
0.231220000 0.070850590
0.218850000 0.069771658
0.206520000 0.068557355
0.157620000 0.062319641
0.145540000 0.060370007
0.133550000 0.058258135
0.121660000 0.055953288
0.098250000 0.050721584
0.075560000 0.044560095
0.064600000 0.041104200
0.034520000 0.028965499
0.026190000 0.024814989
0.019250000 0.020737979
0.013840000 0.016761076
0.006810000 0.010318842
0.004600000 0.007960761
0.001740000 0.004557118
0.000280000 0.001319774
0.000020000 0.000217791
0.000000000 0.000000000
0.000020000 -0.000239306
0.000280000 -0.001634293
0.001740000 -0.005433147
0.004600000 -0.008404505
0.006810000 -0.010104026
0.013840000 -0.014071380
0.019250000 -0.016443761
0.026190000 -0.019034228
0.034520000 -0.021602308
0.064600000 -0.027599915
0.075560000 -0.029137561
0.098250000 -0.031530535
0.121660000 -0.033246118
0.133550000 -0.033884245
0.145540000 -0.034415944
0.157620000 -0.034830698
0.206520000 -0.035579591
0.218850000 -0.035579337
0.231220000 -0.035520593
0.243620000 -0.035408352
0.256040000 -0.035245122
0.268480000 -0.035033032
0.293420000 -0.034487633
0.330930000 -0.033409934
0.343460000 -0.032990632
0.355990000 -0.032551678
0.368530000 -0.032085984
0.381080000 -0.031596443
0.406200000 -0.030553176
0.431320000 -0.029441319
0.469040000 -0.027672210
0.481620000 -0.027054591
0.494200000 -0.026424923
0.506780000 -0.025785914
0.544550000 -0.023823064
0.557150000 -0.023153706
0.569750000 -0.022479870
0.594950000 -0.021118295
0.607560000 -0.020431029
0.620170000 -0.019744095
0.658010000 -0.017667042
0.670630000 -0.016973627
0.683250000 -0.016283007
0.695870000 -0.015594648
0.721120000 -0.014223651
0.733740000 -0.013541533
0.771600000 -0.011515960
0.784220000 -0.010846777
0.796830000 -0.010178782
0.809440000 -0.009520142
0.822060000 -0.008861199
0.847280000 -0.007254847
0.885150000 -0.004329196
0.897780000 -0.003265118
0.923070000 -0.000805502
0.935710000 0.000571133
0.948330000 0.001979589
0.960910000 0.003393368
1.000000000 0.008847051
