PrandtlRib18 airfoil
1.000000000 0.007319479
0.960910000 0.009676189
0.948330000 0.010630836
0.935710000 0.011776844
0.923070000 0.013086846
0.897780000 0.015920931
0.885150000 0.017416431
0.847280000 0.022391866
0.822060000 0.025791973
0.809440000 0.027494941
0.796830000 0.029181700
0.784220000 0.030855365
0.771600000 0.032518740
0.733740000 0.037431145
0.721120000 0.039038854
0.695870000 0.042210836
0.683250000 0.043771196
0.670630000 0.045314907
0.658010000 0.046839596
0.620170000 0.051271199
0.607560000 0.052693215
0.594950000 0.054085769
0.569750000 0.056768576
0.557150000 0.058047889
0.544550000 0.059288469
0.506780000 0.062688415
0.494200000 0.063702266
0.481620000 0.064659761
0.469040000 0.065545390
0.431320000 0.067775261
0.406200000 0.068900589
0.381080000 0.069681820
0.368530000 0.069933339
0.355990000 0.070092076
0.343460000 0.070188977
0.330930000 0.070208836
0.293420000 0.069575469
0.268480000 0.068665781
0.256040000 0.068048403
0.243620000 0.067335391
0.231220000 0.066504229
0.218850000 0.065569472
0.206520000 0.064507851
0.157620000 0.058948459
0.145540000 0.057184381
0.133550000 0.055264110
0.121660000 0.053155172
0.098250000 0.048338162
0.075560000 0.042608202
0.064600000 0.039370912
0.034520000 0.027935093
0.026190000 0.023968428
0.019250000 0.020070858
0.013840000 0.016299624
0.006810000 0.010176559
0.004600000 0.007898743
0.001740000 0.004518284
0.000280000 0.001374191
0.000020000 0.000248205
0.000000000 0.000000000
0.000020000 -0.000265686
0.000280000 -0.001629738
0.001740000 -0.005230057
0.004600000 -0.008259285
0.006810000 -0.010002021
0.013840000 -0.014114246
0.019250000 -0.016581806
0.026190000 -0.019271560
0.034520000 -0.021952500
0.064600000 -0.028398681
0.075560000 -0.030077394
0.098250000 -0.032745434
0.121660000 -0.034705596
0.133550000 -0.035460324
0.145540000 -0.036096704
0.157620000 -0.036613692
0.206520000 -0.037713418
0.218850000 -0.037788212
0.231220000 -0.037798606
0.243620000 -0.037752411
0.256040000 -0.037649787
0.268480000 -0.037494338
0.293420000 -0.037047452
0.330930000 -0.036089322
0.343460000 -0.035701763
0.355990000 -0.035290738
0.368530000 -0.034848612
0.381080000 -0.034379610
0.406200000 -0.033366956
0.431320000 -0.032270447
0.469040000 -0.030497421
0.481620000 -0.029871855
0.494200000 -0.029230875
0.506780000 -0.028576680
0.544550000 -0.026548740
0.557150000 -0.025851136
0.569750000 -0.025146144
0.594950000 -0.023713615
0.607560000 -0.022986461
0.620170000 -0.022257702
0.658010000 -0.020037597
0.670630000 -0.019290447
0.683250000 -0.018543693
0.695870000 -0.017796902
0.721120000 -0.016302341
0.733740000 -0.015554995
0.771600000 -0.013318592
0.784220000 -0.012574256
0.796830000 -0.011829010
0.809440000 -0.011089490
0.822060000 -0.010347849
0.847280000 -0.008622689
0.885150000 -0.005606222
0.897780000 -0.004526033
0.923070000 -0.002096345
0.935710000 -0.000762204
0.948330000 0.000595916
0.960910000 0.001954612
1.000000000 0.007319479
