PrandtlRib2 airfoil
1.000000000 0.015466530
0.960910000 0.016317653
0.948330000 0.017068788
0.935710000 0.018222191
0.923070000 0.019729119
0.897780000 0.023220539
0.885150000 0.025141270
0.847280000 0.032043393
0.822060000 0.036871324
0.809440000 0.039316407
0.796830000 0.041737639
0.784220000 0.044141968
0.771600000 0.046535652
0.733740000 0.053617170
0.721120000 0.055935904
0.695870000 0.060513404
0.683250000 0.062763437
0.670630000 0.064988639
0.658010000 0.067183715
0.620170000 0.073574213
0.607560000 0.075626402
0.594950000 0.077625177
0.569750000 0.081468362
0.557150000 0.083288368
0.544550000 0.085046585
0.506780000 0.089788002
0.494200000 0.091163515
0.481620000 0.092450235
0.469040000 0.093613561
0.431320000 0.096384813
0.406200000 0.097627467
0.381080000 0.098287138
0.368530000 0.098380526
0.355990000 0.098316169
0.343460000 0.098175411
0.330930000 0.097912018
0.293420000 0.095957585
0.268480000 0.093903665
0.256040000 0.092637206
0.243620000 0.091243565
0.231220000 0.089684819
0.218850000 0.087981130
0.206520000 0.086105206
0.157620000 0.076928100
0.145540000 0.074174387
0.133550000 0.071232245
0.121660000 0.068078460
0.098250000 0.061049746
0.075560000 0.053018297
0.064600000 0.048615112
0.034520000 0.033430592
0.026190000 0.028483417
0.019250000 0.023628836
0.013840000 0.018760700
0.006810000 0.010935401
0.004600000 0.008229503
0.001740000 0.004725402
0.000280000 0.001083964
0.000020000 0.000085996
0.000000000 0.000000000
0.000020000 -0.000124992
0.000280000 -0.001654031
0.001740000 -0.006313204
0.004600000 -0.009033791
0.006810000 -0.010546047
0.013840000 -0.013885625
0.019250000 -0.015845566
0.026190000 -0.018005788
0.034520000 -0.020084808
0.064600000 -0.024138596
0.075560000 -0.025064955
0.098250000 -0.026265969
0.121660000 -0.026921715
0.133550000 -0.027054569
0.145540000 -0.027132648
0.157620000 -0.027104390
0.206520000 -0.026333009
0.218850000 -0.026007549
0.231220000 -0.025649199
0.243620000 -0.025250763
0.256040000 -0.024824909
0.268480000 -0.024367370
0.293420000 -0.023395086
0.330930000 -0.021799256
0.343460000 -0.021242395
0.355990000 -0.020682416
0.368530000 -0.020114596
0.381080000 -0.019536052
0.406200000 -0.018360132
0.431320000 -0.017181766
0.469040000 -0.015429631
0.481620000 -0.014846446
0.494200000 -0.014265798
0.506780000 -0.013692595
0.544550000 -0.012011804
0.557150000 -0.011464842
0.569750000 -0.010926014
0.594950000 -0.009871909
0.607560000 -0.009357489
0.620170000 -0.008851797
0.658010000 -0.007394638
0.670630000 -0.006934074
0.683250000 -0.006486700
0.695870000 -0.006051550
0.721120000 -0.005215992
0.733740000 -0.004816528
0.771600000 -0.003704552
0.784220000 -0.003361033
0.796830000 -0.003027792
0.809440000 -0.002719633
0.822060000 -0.002419048
0.847280000 -0.001327536
0.885150000 0.001204582
0.897780000 0.002198849
0.923070000 0.004788153
0.935710000 0.006348929
0.948330000 0.007975505
0.960910000 0.009627980
1.000000000 0.015466530
